inv_date,inv_id,cus_id,product_id,sell_price,cost_price,quantity,total_price,total_cost,profit
2025-02-21,inv5486,cus00471,pro0046,1414.5,1163,1,1414.5,1163,251.5
2025-02-21,inv5486,cus00471,pro0030,1030.23,922,1,1030.23,922,108.23000000000002
2025-02-21,inv5486,cus00471,pro0059,2336.77,2123,3,7010.3099999999995,6369,641.3099999999995
2023-05-25,inv5487,cus00992,pro0023,553.45,437,2,1106.9,874,232.9000000000001
2023-05-25,inv5487,cus00992,pro0038,1234.8,1105,5,6174.0,5525,649.0
2023-05-25,inv5487,cus00992,pro0041,2823.78,2379,4,11295.12,9516,1779.1200000000008
2023-05-25,inv5487,cus00992,pro0032,837.01,721,2,1674.02,1442,232.01999999999998
2025-08-07,inv5488,cus00529,pro0021,1582.39,1334,3,4747.17,4002,745.1700000000001
2024-11-20,inv5489,cus00996,pro0058,1221.99,983,5,6109.95,4915,1194.9499999999998
2024-11-20,inv5489,cus00996,pro0046,1414.5,1163,4,5658.0,4652,1006.0
2024-11-20,inv5489,cus00996,pro0053,954.94,823,2,1909.88,1646,263.8800000000001
2024-07-03,inv5490,cus00490,pro0002,1145.01,914,4,4580.04,3656,924.04
2024-07-03,inv5490,cus00490,pro0025,527.73,413,3,1583.19,1239,344.19000000000005
2023-12-28,inv5491,cus00499,pro0012,1964.23,1752,2,3928.46,3504,424.46000000000004
2023-12-28,inv5491,cus00499,pro0021,1582.39,1334,5,7911.950000000001,6670,1241.9500000000007
2023-12-28,inv5491,cus00499,pro0029,1208.41,1009,4,4833.64,4036,797.6400000000003
2023-12-28,inv5491,cus00499,pro0059,2336.77,2123,3,7010.3099999999995,6369,641.3099999999995
2023-12-28,inv5491,cus00499,pro0030,1030.23,922,5,5151.15,4610,541.1499999999996
2025-01-23,inv5492,cus00508,pro0041,2823.78,2379,2,5647.56,4758,889.5600000000004
2025-01-23,inv5492,cus00508,pro0034,845.29,714,4,3381.16,2856,525.1599999999999
2025-01-23,inv5492,cus00508,pro0002,1145.01,914,4,4580.04,3656,924.04
2024-01-05,inv5493,cus00550,pro0017,1389.38,1083,5,6946.900000000001,5415,1531.9000000000005
2024-01-05,inv5493,cus00550,pro0011,1656.07,1469,3,4968.21,4407,561.21
2024-01-05,inv5493,cus00550,pro0025,527.73,413,4,2110.92,1652,458.9200000000001
2024-01-05,inv5493,cus00550,pro0051,2410.75,1947,3,7232.25,5841,1391.25
2023-10-15,inv5494,cus00705,pro0052,2358.63,1996,2,4717.26,3992,725.2600000000002
2023-10-15,inv5494,cus00705,pro0034,845.29,714,4,3381.16,2856,525.1599999999999
2024-09-23,inv5495,cus00138,pro0058,1221.99,983,2,2443.98,1966,477.98
2024-09-23,inv5495,cus00138,pro0053,954.94,823,3,2864.82,2469,395.82000000000016
2024-09-23,inv5495,cus00138,pro0018,668.79,538,3,2006.37,1614,392.3699999999999
2024-09-23,inv5495,cus00138,pro0014,392.56,286,5,1962.8,1430,532.8
2024-09-23,inv5495,cus00138,pro0021,1582.39,1334,2,3164.78,2668,496.7800000000002
2024-10-18,inv5496,cus00502,pro0013,1785.78,1575,2,3571.56,3150,421.55999999999995
2024-10-18,inv5496,cus00502,pro0058,1221.99,983,1,1221.99,983,238.99
2024-10-18,inv5496,cus00502,pro0047,2080.09,1702,5,10400.45,8510,1890.4500000000007
2023-12-13,inv5497,cus00191,pro0050,1322.69,1014,5,6613.450000000001,5070,1543.4500000000007
2023-12-13,inv5497,cus00191,pro0027,1025.26,877,3,3075.7799999999997,2631,444.77999999999975
2023-12-13,inv5497,cus00191,pro0044,611.15,490,3,1833.4499999999998,1470,363.4499999999998
2024-05-26,inv5498,cus00353,pro0052,2358.63,1996,3,7075.89,5988,1087.8900000000003
2024-05-26,inv5498,cus00353,pro0019,1174.0,951,4,4696.0,3804,892.0
2025-04-14,inv5499,cus00016,pro0007,948.66,766,1,948.66,766,182.65999999999997
2025-04-14,inv5499,cus00016,pro0019,1174.0,951,5,5870.0,4755,1115.0
2025-04-14,inv5499,cus00016,pro0035,736.36,661,4,2945.44,2644,301.44000000000005
2025-04-14,inv5499,cus00016,pro0032,837.01,721,5,4185.05,3605,580.0500000000002
2025-04-14,inv5499,cus00016,pro0033,1726.24,1433,4,6904.96,5732,1172.96
2025-04-08,inv5500,cus00581,pro0011,1656.07,1469,2,3312.14,2938,374.1399999999999
2025-02-08,inv5501,cus00562,pro0033,1726.24,1433,3,5178.72,4299,879.7200000000003
2025-02-08,inv5501,cus00562,pro0049,2456.42,1945,1,2456.42,1945,511.4200000000001
2025-02-08,inv5501,cus00562,pro0024,398.91,354,2,797.82,708,89.82000000000005
2025-02-08,inv5501,cus00562,pro0030,1030.23,922,1,1030.23,922,108.23000000000002
2025-04-28,inv5502,cus00736,pro0047,2080.09,1702,1,2080.09,1702,378.09000000000015
2025-04-28,inv5502,cus00736,pro0018,668.79,538,5,3343.95,2690,653.9499999999998
2025-06-13,inv5503,cus00207,pro0031,1593.57,1347,3,4780.71,4041,739.71
2025-06-13,inv5503,cus00207,pro0008,1064.71,836,5,5323.55,4180,1143.5500000000002
2025-06-13,inv5503,cus00207,pro0048,1655.4,1341,2,3310.8,2682,628.8000000000002
2025-06-13,inv5503,cus00207,pro0017,1389.38,1083,1,1389.38,1083,306.3800000000001
2025-06-13,inv5503,cus00207,pro0033,1726.24,1433,4,6904.96,5732,1172.96
2024-03-15,inv5504,cus00915,pro0048,1655.4,1341,4,6621.6,5364,1257.6000000000004
2024-03-15,inv5504,cus00915,pro0039,1139.92,946,1,1139.92,946,193.92000000000007
2024-03-15,inv5504,cus00915,pro0006,1012.59,826,3,3037.77,2478,559.77
2025-03-19,inv5505,cus00105,pro0026,1097.18,918,1,1097.18,918,179.18000000000006
2025-03-19,inv5505,cus00105,pro0029,1208.41,1009,5,6042.05,5045,997.0500000000002
2025-03-19,inv5505,cus00105,pro0039,1139.92,946,5,5699.6,4730,969.6000000000004
2025-03-18,inv5506,cus00618,pro0012,1964.23,1752,1,1964.23,1752,212.23000000000002
2025-03-18,inv5506,cus00618,pro0023,553.45,437,1,553.45,437,116.45000000000005
2025-03-18,inv5506,cus00618,pro0037,1598.22,1427,4,6392.88,5708,684.8800000000001
2025-03-18,inv5506,cus00618,pro0053,954.94,823,3,2864.82,2469,395.82000000000016
2025-03-18,inv5506,cus00618,pro0005,1737.61,1369,2,3475.22,2738,737.2199999999998
2025-05-28,inv5507,cus00696,pro0021,1582.39,1334,5,7911.950000000001,6670,1241.9500000000007
2025-05-28,inv5507,cus00696,pro0053,954.94,823,4,3819.76,3292,527.7600000000002
2025-05-28,inv5507,cus00696,pro0029,1208.41,1009,4,4833.64,4036,797.6400000000003
2023-03-18,inv5508,cus00563,pro0050,1322.69,1014,2,2645.38,2028,617.3800000000001
2023-03-18,inv5508,cus00563,pro0003,1311.44,1175,3,3934.32,3525,409.32000000000016
2023-03-18,inv5508,cus00563,pro0057,775.49,646,2,1550.98,1292,258.98
2025-04-04,inv5509,cus00242,pro0056,1059.7,878,1,1059.7,878,181.70000000000005
2025-04-04,inv5509,cus00242,pro0052,2358.63,1996,3,7075.89,5988,1087.8900000000003
2025-04-04,inv5509,cus00242,pro0039,1139.92,946,1,1139.92,946,193.92000000000007
2024-09-13,inv5510,cus00776,pro0009,535.3,456,1,535.3,456,79.29999999999995
2024-09-13,inv5510,cus00776,pro0053,954.94,823,1,954.94,823,131.94000000000005
2024-09-13,inv5510,cus00776,pro0033,1726.24,1433,2,3452.48,2866,586.48
2024-09-13,inv5510,cus00776,pro0019,1174.0,951,4,4696.0,3804,892.0
2024-09-13,inv5510,cus00776,pro0013,1785.78,1575,1,1785.78,1575,210.77999999999997
2023-06-29,inv5511,cus00480,pro0048,1655.4,1341,2,3310.8,2682,628.8000000000002
2023-06-29,inv5511,cus00480,pro0019,1174.0,951,1,1174.0,951,223.0
2023-06-29,inv5511,cus00480,pro0055,2265.02,1975,2,4530.04,3950,580.04
2023-06-29,inv5511,cus00480,pro0013,1785.78,1575,1,1785.78,1575,210.77999999999997
2023-06-29,inv5511,cus00480,pro0011,1656.07,1469,1,1656.07,1469,187.06999999999994
2024-02-28,inv5512,cus00262,pro0058,1221.99,983,3,3665.9700000000003,2949,716.9700000000003
2024-01-05,inv5513,cus00265,pro0005,1737.61,1369,1,1737.61,1369,368.6099999999999
2024-01-05,inv5513,cus00265,pro0049,2456.42,1945,1,2456.42,1945,511.4200000000001
2025-07-26,inv5514,cus00697,pro0055,2265.02,1975,4,9060.08,7900,1160.08
2025-07-26,inv5514,cus00697,pro0028,1628.92,1392,4,6515.68,5568,947.6800000000003
2025-01-05,inv5515,cus00239,pro0053,954.94,823,2,1909.88,1646,263.8800000000001
2025-01-05,inv5515,cus00239,pro0048,1655.4,1341,1,1655.4,1341,314.4000000000001
2025-01-05,inv5515,cus00239,pro0012,1964.23,1752,1,1964.23,1752,212.23000000000002
2025-01-05,inv5515,cus00239,pro0055,2265.02,1975,4,9060.08,7900,1160.08
2025-05-04,inv5516,cus00332,pro0039,1139.92,946,1,1139.92,946,193.92000000000007
2024-01-04,inv5517,cus00912,pro0058,1221.99,983,3,3665.9700000000003,2949,716.9700000000003
2024-01-04,inv5517,cus00912,pro0043,1350.41,1151,4,5401.64,4604,797.6400000000003
2024-01-04,inv5517,cus00912,pro0053,954.94,823,4,3819.76,3292,527.7600000000002
2024-06-22,inv5518,cus00043,pro0035,736.36,661,1,736.36,661,75.36000000000001
2023-09-18,inv5519,cus00698,pro0035,736.36,661,4,2945.44,2644,301.44000000000005
2023-09-18,inv5519,cus00698,pro0034,845.29,714,4,3381.16,2856,525.1599999999999
2023-09-18,inv5519,cus00698,pro0044,611.15,490,2,1222.3,980,242.29999999999995
2023-09-18,inv5519,cus00698,pro0029,1208.41,1009,3,3625.2300000000005,3027,598.2300000000005
2024-06-09,inv5520,cus00235,pro0033,1726.24,1433,4,6904.96,5732,1172.96
2024-06-09,inv5520,cus00235,pro0032,837.01,721,3,2511.0299999999997,2163,348.02999999999975
2024-06-09,inv5520,cus00235,pro0009,535.3,456,2,1070.6,912,158.5999999999999
2025-05-17,inv5521,cus00223,pro0051,2410.75,1947,1,2410.75,1947,463.75
2025-05-17,inv5521,cus00223,pro0006,1012.59,826,2,2025.18,1652,373.18000000000006
2025-05-17,inv5521,cus00223,pro0031,1593.57,1347,5,7967.849999999999,6735,1232.8499999999995
2025-05-17,inv5521,cus00223,pro0005,1737.61,1369,2,3475.22,2738,737.2199999999998
2025-10-11,inv5522,cus00780,pro0016,1144.49,1011,5,5722.45,5055,667.4499999999998
2025-05-17,inv5523,cus00949,pro0024,398.91,354,1,398.91,354,44.910000000000025
2025-05-17,inv5523,cus00949,pro0032,837.01,721,1,837.01,721,116.00999999999999
2025-05-17,inv5523,cus00949,pro0006,1012.59,826,3,3037.77,2478,559.77
2025-05-17,inv5523,cus00949,pro0059,2336.77,2123,1,2336.77,2123,213.76999999999998
2024-12-09,inv5524,cus00763,pro0048,1655.4,1341,4,6621.6,5364,1257.6000000000004
2024-12-09,inv5524,cus00763,pro0023,553.45,437,2,1106.9,874,232.9000000000001
2025-03-09,inv5525,cus00740,pro0033,1726.24,1433,3,5178.72,4299,879.7200000000003
2025-03-09,inv5525,cus00740,pro0034,845.29,714,5,4226.45,3570,656.4499999999998
2025-03-09,inv5525,cus00740,pro0048,1655.4,1341,5,8277.0,6705,1572.0
2025-03-09,inv5525,cus00740,pro0023,553.45,437,3,1660.3500000000001,1311,349.35000000000014
2023-04-21,inv5526,cus00675,pro0038,1234.8,1105,2,2469.6,2210,259.5999999999999
2023-04-21,inv5526,cus00675,pro0019,1174.0,951,1,1174.0,951,223.0
2025-02-24,inv5527,cus00996,pro0043,1350.41,1151,1,1350.41,1151,199.41000000000008
2025-06-10,inv5528,cus00307,pro0035,736.36,661,5,3681.8,3305,376.8000000000002
2025-06-10,inv5528,cus00307,pro0002,1145.01,914,4,4580.04,3656,924.04
2025-06-10,inv5528,cus00307,pro0058,1221.99,983,2,2443.98,1966,477.98
2025-06-10,inv5528,cus00307,pro0059,2336.77,2123,2,4673.54,4246,427.53999999999996
2023-08-10,inv5529,cus00685,pro0017,1389.38,1083,5,6946.900000000001,5415,1531.9000000000005
2023-08-10,inv5529,cus00685,pro0045,261.7,218,3,785.0999999999999,654,131.0999999999999
2023-08-10,inv5529,cus00685,pro0009,535.3,456,3,1605.8999999999999,1368,237.89999999999986
2023-08-10,inv5529,cus00685,pro0026,1097.18,918,2,2194.36,1836,358.3600000000001
2024-08-18,inv5530,cus00857,pro0006,1012.59,826,2,2025.18,1652,373.18000000000006
2025-04-21,inv5531,cus00673,pro0058,1221.99,983,5,6109.95,4915,1194.9499999999998
2025-04-21,inv5531,cus00673,pro0018,668.79,538,2,1337.58,1076,261.5799999999999
2025-04-21,inv5531,cus00673,pro0032,837.01,721,4,3348.04,2884,464.03999999999996
2025-04-21,inv5531,cus00673,pro0008,1064.71,836,3,3194.13,2508,686.1300000000001
2023-08-03,inv5532,cus00453,pro0039,1139.92,946,1,1139.92,946,193.92000000000007
2023-08-03,inv5532,cus00453,pro0059,2336.77,2123,2,4673.54,4246,427.53999999999996
2023-08-03,inv5532,cus00453,pro0018,668.79,538,1,668.79,538,130.78999999999996
2023-08-03,inv5532,cus00453,pro0050,1322.69,1014,3,3968.07,3042,926.0700000000002
2024-04-06,inv5533,cus00744,pro0057,775.49,646,5,3877.45,3230,647.4499999999998
2025-04-24,inv5534,cus00578,pro0025,527.73,413,4,2110.92,1652,458.9200000000001
2025-04-24,inv5534,cus00578,pro0021,1582.39,1334,2,3164.78,2668,496.7800000000002
2025-10-31,inv5535,cus00982,pro0042,494.59,403,4,1978.36,1612,366.3599999999999
2024-09-10,inv5536,cus00009,pro0040,1379.33,1135,3,4137.99,3405,732.9899999999998
2024-09-10,inv5536,cus00009,pro0010,1256.56,1012,3,3769.68,3036,733.6799999999998
2025-11-11,inv5537,cus00082,pro0044,611.15,490,2,1222.3,980,242.29999999999995
2024-10-31,inv5538,cus00278,pro0047,2080.09,1702,2,4160.18,3404,756.1800000000003
2025-12-29,inv5539,cus00291,pro0058,1221.99,983,4,4887.96,3932,955.96
2025-12-29,inv5539,cus00291,pro0017,1389.38,1083,2,2778.76,2166,612.7600000000002
2025-12-29,inv5539,cus00291,pro0049,2456.42,1945,4,9825.68,7780,2045.6800000000003
2025-12-29,inv5539,cus00291,pro0030,1030.23,922,3,3090.69,2766,324.69000000000005
2025-12-29,inv5539,cus00291,pro0040,1379.33,1135,3,4137.99,3405,732.9899999999998
2025-05-25,inv5540,cus00009,pro0005,1737.61,1369,1,1737.61,1369,368.6099999999999
2025-05-25,inv5540,cus00009,pro0022,2551.95,2184,5,12759.75,10920,1839.75
2025-05-25,inv5540,cus00009,pro0016,1144.49,1011,4,4577.96,4044,533.96
2025-05-25,inv5540,cus00009,pro0057,775.49,646,1,775.49,646,129.49
2025-05-25,inv5540,cus00009,pro0038,1234.8,1105,3,3704.3999999999996,3315,389.39999999999964
2024-07-24,inv5541,cus00896,pro0059,2336.77,2123,5,11683.85,10615,1068.8500000000004
2024-07-24,inv5541,cus00896,pro0040,1379.33,1135,4,5517.32,4540,977.3199999999997
2024-07-24,inv5541,cus00896,pro0048,1655.4,1341,4,6621.6,5364,1257.6000000000004
2024-07-24,inv5541,cus00896,pro0043,1350.41,1151,3,4051.2300000000005,3453,598.2300000000005
2025-05-19,inv5542,cus00793,pro0059,2336.77,2123,2,4673.54,4246,427.53999999999996
2025-05-19,inv5542,cus00793,pro0024,398.91,354,5,1994.5500000000002,1770,224.55000000000018
2025-05-19,inv5542,cus00793,pro0047,2080.09,1702,3,6240.27,5106,1134.2700000000004
2025-05-19,inv5542,cus00793,pro0029,1208.41,1009,2,2416.82,2018,398.82000000000016
2025-05-19,inv5542,cus00793,pro0052,2358.63,1996,1,2358.63,1996,362.6300000000001
2025-05-25,inv5543,cus00756,pro0025,527.73,413,3,1583.19,1239,344.19000000000005
2025-05-25,inv5543,cus00756,pro0002,1145.01,914,1,1145.01,914,231.01
2025-05-25,inv5543,cus00756,pro0008,1064.71,836,2,2129.42,1672,457.4200000000001
2025-05-25,inv5543,cus00756,pro0040,1379.33,1135,4,5517.32,4540,977.3199999999997
2025-05-25,inv5543,cus00756,pro0017,1389.38,1083,5,6946.900000000001,5415,1531.9000000000005
2025-08-04,inv5544,cus00954,pro0006,1012.59,826,2,2025.18,1652,373.18000000000006
2025-08-04,inv5544,cus00954,pro0058,1221.99,983,1,1221.99,983,238.99
2025-08-04,inv5544,cus00954,pro0045,261.7,218,1,261.7,218,43.69999999999999
2025-08-04,inv5544,cus00954,pro0047,2080.09,1702,3,6240.27,5106,1134.2700000000004
2025-08-04,inv5544,cus00954,pro0024,398.91,354,5,1994.5500000000002,1770,224.55000000000018
2024-08-17,inv5545,cus00464,pro0045,261.7,218,3,785.0999999999999,654,131.0999999999999
2024-08-17,inv5545,cus00464,pro0044,611.15,490,2,1222.3,980,242.29999999999995
2024-08-17,inv5545,cus00464,pro0015,1723.69,1246,1,1723.69,1246,477.69000000000005
2024-08-17,inv5545,cus00464,pro0040,1379.33,1135,2,2758.66,2270,488.65999999999985
2025-12-05,inv5546,cus00871,pro0051,2410.75,1947,3,7232.25,5841,1391.25
2025-12-05,inv5546,cus00871,pro0055,2265.02,1975,3,6795.0599999999995,5925,870.0599999999995
2025-12-05,inv5546,cus00871,pro0059,2336.77,2123,1,2336.77,2123,213.76999999999998
2025-12-05,inv5546,cus00871,pro0024,398.91,354,1,398.91,354,44.910000000000025
2024-01-12,inv5547,cus00067,pro0041,2823.78,2379,1,2823.78,2379,444.7800000000002
2024-01-12,inv5547,cus00067,pro0035,736.36,661,1,736.36,661,75.36000000000001
2024-01-12,inv5547,cus00067,pro0030,1030.23,922,5,5151.15,4610,541.1499999999996
2024-01-12,inv5547,cus00067,pro0026,1097.18,918,1,1097.18,918,179.18000000000006
2025-10-05,inv5548,cus00817,pro0008,1064.71,836,1,1064.71,836,228.71000000000004
2025-04-09,inv5549,cus00423,pro0028,1628.92,1392,4,6515.68,5568,947.6800000000003
2025-04-09,inv5549,cus00423,pro0038,1234.8,1105,2,2469.6,2210,259.5999999999999
2025-04-09,inv5549,cus00423,pro0030,1030.23,922,1,1030.23,922,108.23000000000002
2025-04-09,inv5549,cus00423,pro0011,1656.07,1469,1,1656.07,1469,187.06999999999994
2023-04-12,inv5550,cus00123,pro0011,1656.07,1469,2,3312.14,2938,374.1399999999999
2024-01-07,inv5551,cus00134,pro0025,527.73,413,5,2638.65,2065,573.6500000000001
2024-03-04,inv5552,cus00657,pro0026,1097.18,918,1,1097.18,918,179.18000000000006
2024-03-04,inv5552,cus00657,pro0035,736.36,661,4,2945.44,2644,301.44000000000005
2024-03-04,inv5552,cus00657,pro0034,845.29,714,3,2535.87,2142,393.8699999999999
2025-04-12,inv5553,cus00158,pro0007,948.66,766,4,3794.64,3064,730.6399999999999
2025-04-12,inv5553,cus00158,pro0019,1174.0,951,3,3522.0,2853,669.0
2025-04-25,inv5554,cus00771,pro0033,1726.24,1433,4,6904.96,5732,1172.96
2025-04-25,inv5554,cus00771,pro0055,2265.02,1975,2,4530.04,3950,580.04
2025-04-25,inv5554,cus00771,pro0018,668.79,538,4,2675.16,2152,523.1599999999999
2025-04-25,inv5554,cus00771,pro0038,1234.8,1105,4,4939.2,4420,519.1999999999998
2025-04-25,inv5554,cus00771,pro0041,2823.78,2379,1,2823.78,2379,444.7800000000002
2023-06-08,inv5555,cus00727,pro0007,948.66,766,5,4743.3,3830,913.3000000000002
2023-06-08,inv5555,cus00727,pro0049,2456.42,1945,5,12282.1,9725,2557.1000000000004
2023-12-31,inv5556,cus00436,pro0013,1785.78,1575,1,1785.78,1575,210.77999999999997
2023-12-31,inv5556,cus00436,pro0007,948.66,766,5,4743.3,3830,913.3000000000002
2023-12-31,inv5556,cus00436,pro0021,1582.39,1334,4,6329.56,5336,993.5600000000004
2023-08-16,inv5557,cus00321,pro0003,1311.44,1175,1,1311.44,1175,136.44000000000005
2023-08-16,inv5557,cus00321,pro0038,1234.8,1105,3,3704.3999999999996,3315,389.39999999999964
2023-08-16,inv5557,cus00321,pro0043,1350.41,1151,4,5401.64,4604,797.6400000000003
2024-08-12,inv5558,cus00303,pro0021,1582.39,1334,3,4747.17,4002,745.1700000000001
2024-04-01,inv5559,cus00698,pro0038,1234.8,1105,5,6174.0,5525,649.0
2024-04-01,inv5559,cus00698,pro0028,1628.92,1392,3,4886.76,4176,710.7600000000002
2024-04-01,inv5559,cus00698,pro0004,2519.62,2184,5,12598.099999999999,10920,1678.0999999999985
2024-04-01,inv5559,cus00698,pro0011,1656.07,1469,2,3312.14,2938,374.1399999999999
2023-10-22,inv5560,cus00509,pro0019,1174.0,951,4,4696.0,3804,892.0
2025-12-05,inv5561,cus00220,pro0049,2456.42,1945,3,7369.26,5835,1534.2600000000002
2025-12-05,inv5561,cus00220,pro0058,1221.99,983,2,2443.98,1966,477.98
2023-01-28,inv5562,cus00638,pro0009,535.3,456,5,2676.5,2280,396.5
2023-01-28,inv5562,cus00638,pro0044,611.15,490,3,1833.4499999999998,1470,363.4499999999998
2023-01-28,inv5562,cus00638,pro0056,1059.7,878,1,1059.7,878,181.70000000000005
2024-03-14,inv5563,cus00035,pro0021,1582.39,1334,4,6329.56,5336,993.5600000000004
2024-03-14,inv5563,cus00035,pro0025,527.73,413,3,1583.19,1239,344.19000000000005
2024-03-14,inv5563,cus00035,pro0004,2519.62,2184,3,7558.86,6552,1006.8599999999997
2024-03-14,inv5563,cus00035,pro0013,1785.78,1575,2,3571.56,3150,421.55999999999995
2023-11-10,inv5564,cus00405,pro0036,886.03,734,3,2658.09,2202,456.09000000000015
2023-11-10,inv5564,cus00405,pro0019,1174.0,951,3,3522.0,2853,669.0
2023-11-10,inv5564,cus00405,pro0013,1785.78,1575,1,1785.78,1575,210.77999999999997
2023-11-10,inv5564,cus00405,pro0022,2551.95,2184,1,2551.95,2184,367.9499999999998
2023-11-10,inv5564,cus00405,pro0023,553.45,437,5,2767.25,2185,582.25
2024-10-04,inv5565,cus00591,pro0057,775.49,646,3,2326.4700000000003,1938,388.47000000000025
2024-10-04,inv5565,cus00591,pro0001,448.85,355,1,448.85,355,93.85000000000002
2025-01-04,inv5566,cus00101,pro0053,954.94,823,4,3819.76,3292,527.7600000000002
2025-01-04,inv5566,cus00101,pro0015,1723.69,1246,5,8618.45,6230,2388.4500000000007
2023-07-25,inv5567,cus00381,pro0010,1256.56,1012,4,5026.24,4048,978.2399999999998
2023-07-25,inv5567,cus00381,pro0021,1582.39,1334,3,4747.17,4002,745.1700000000001
2023-07-25,inv5567,cus00381,pro0043,1350.41,1151,5,6752.05,5755,997.0500000000002
2023-07-25,inv5567,cus00381,pro0052,2358.63,1996,2,4717.26,3992,725.2600000000002
2024-04-13,inv5568,cus00230,pro0039,1139.92,946,5,5699.6,4730,969.6000000000004
2024-04-13,inv5568,cus00230,pro0045,261.7,218,2,523.4,436,87.39999999999998
2024-04-13,inv5568,cus00230,pro0037,1598.22,1427,4,6392.88,5708,684.8800000000001
2024-04-13,inv5568,cus00230,pro0050,1322.69,1014,2,2645.38,2028,617.3800000000001
2024-04-13,inv5568,cus00230,pro0049,2456.42,1945,1,2456.42,1945,511.4200000000001
2025-09-28,inv5569,cus00874,pro0039,1139.92,946,1,1139.92,946,193.92000000000007
2025-09-28,inv5569,cus00874,pro0003,1311.44,1175,1,1311.44,1175,136.44000000000005
2024-05-06,inv5570,cus00384,pro0058,1221.99,983,1,1221.99,983,238.99
2024-05-06,inv5570,cus00384,pro0015,1723.69,1246,1,1723.69,1246,477.69000000000005
2023-06-20,inv5571,cus00634,pro0033,1726.24,1433,3,5178.72,4299,879.7200000000003
2023-06-20,inv5571,cus00634,pro0015,1723.69,1246,2,3447.38,2492,955.3800000000001
2023-06-20,inv5571,cus00634,pro0019,1174.0,951,1,1174.0,951,223.0
2023-11-10,inv5572,cus00744,pro0036,886.03,734,3,2658.09,2202,456.09000000000015
2023-11-10,inv5572,cus00744,pro0051,2410.75,1947,1,2410.75,1947,463.75
2023-11-10,inv5572,cus00744,pro0027,1025.26,877,4,4101.04,3508,593.04
2025-01-26,inv5573,cus00026,pro0020,1509.26,1200,4,6037.04,4800,1237.04
2025-01-26,inv5573,cus00026,pro0023,553.45,437,2,1106.9,874,232.9000000000001
2023-08-30,inv5574,cus00503,pro0048,1655.4,1341,2,3310.8,2682,628.8000000000002
2025-02-12,inv5575,cus00375,pro0027,1025.26,877,3,3075.7799999999997,2631,444.77999999999975
2025-02-12,inv5575,cus00375,pro0018,668.79,538,2,1337.58,1076,261.5799999999999
2025-02-12,inv5575,cus00375,pro0012,1964.23,1752,4,7856.92,7008,848.9200000000001
2025-04-03,inv5576,cus00777,pro0047,2080.09,1702,4,8320.36,6808,1512.3600000000006
2024-03-19,inv5577,cus00086,pro0022,2551.95,2184,5,12759.75,10920,1839.75
2023-12-12,inv5578,cus00776,pro0006,1012.59,826,1,1012.59,826,186.59000000000003
2023-12-12,inv5578,cus00776,pro0048,1655.4,1341,2,3310.8,2682,628.8000000000002
2023-12-12,inv5578,cus00776,pro0013,1785.78,1575,5,8928.9,7875,1053.8999999999996
2024-12-02,inv5579,cus00046,pro0004,2519.62,2184,1,2519.62,2184,335.6199999999999
2024-12-02,inv5579,cus00046,pro0022,2551.95,2184,5,12759.75,10920,1839.75
2024-12-02,inv5579,cus00046,pro0047,2080.09,1702,1,2080.09,1702,378.09000000000015
2024-12-02,inv5579,cus00046,pro0033,1726.24,1433,1,1726.24,1433,293.24
2024-12-02,inv5579,cus00046,pro0013,1785.78,1575,5,8928.9,7875,1053.8999999999996
2023-12-25,inv5580,cus00413,pro0030,1030.23,922,5,5151.15,4610,541.1499999999996
2023-12-25,inv5580,cus00413,pro0006,1012.59,826,5,5062.95,4130,932.9499999999998
2023-12-25,inv5580,cus00413,pro0040,1379.33,1135,4,5517.32,4540,977.3199999999997
2025-06-25,inv5581,cus00802,pro0025,527.73,413,5,2638.65,2065,573.6500000000001
2025-06-25,inv5581,cus00802,pro0044,611.15,490,5,3055.75,2450,605.75
2025-06-25,inv5581,cus00802,pro0009,535.3,456,3,1605.8999999999999,1368,237.89999999999986
2025-06-25,inv5581,cus00802,pro0056,1059.7,878,4,4238.8,3512,726.8000000000002
2025-06-25,inv5581,cus00802,pro0017,1389.38,1083,1,1389.38,1083,306.3800000000001
2024-03-11,inv5582,cus00275,pro0024,398.91,354,1,398.91,354,44.910000000000025
2024-05-13,inv5583,cus00073,pro0057,775.49,646,2,1550.98,1292,258.98
2024-05-13,inv5583,cus00073,pro0044,611.15,490,2,1222.3,980,242.29999999999995
2024-05-13,inv5583,cus00073,pro0058,1221.99,983,1,1221.99,983,238.99
2024-08-05,inv5584,cus00952,pro0029,1208.41,1009,5,6042.05,5045,997.0500000000002
2024-08-05,inv5584,cus00952,pro0009,535.3,456,4,2141.2,1824,317.1999999999998
2024-08-05,inv5584,cus00952,pro0051,2410.75,1947,1,2410.75,1947,463.75
2024-12-10,inv5585,cus00944,pro0045,261.7,218,4,1046.8,872,174.79999999999995
2024-12-10,inv5585,cus00944,pro0049,2456.42,1945,1,2456.42,1945,511.4200000000001
2024-12-10,inv5585,cus00944,pro0021,1582.39,1334,3,4747.17,4002,745.1700000000001
2024-12-10,inv5585,cus00944,pro0034,845.29,714,2,1690.58,1428,262.5799999999999
2024-03-30,inv5586,cus00551,pro0034,845.29,714,3,2535.87,2142,393.8699999999999
2024-03-30,inv5586,cus00551,pro0058,1221.99,983,2,2443.98,1966,477.98
2024-03-30,inv5586,cus00551,pro0032,837.01,721,2,1674.02,1442,232.01999999999998
